Label,Text
Extremism,"ইসলাম ধর্ম নিয়ে খেলা করেছে শয়তান,,মরার পর বুঝবে"
Extremism,খানকির ছেলে মাদার চোদ হিন্দু চোদা ভোলানাথ নস্কর কি তোর নাজায়েজ বাবা ছিল۔ শুয়োরের চোদা۔ জাত ধর্ম না দেখে মানুষ কে ভালোবাসা সেখ সমাজে সন্মানপাবি۔ তোদের মতো জানুয়ার দের জন্য আজ সমাজ রসতলে যাচ্ছে
Extremism,"মুসলিমরাই  এমন  কাজ  করতে  পারে , জানোয়ার  বাচ্চারা , ওদের  সবার  ফাঁসি  চাই"
Extremism,বোকাচোদা আমার কমেন্ট টা ভাল করে পড় মাদারচোদ। আমিও সেটাই বলেছি যেটা তোদের কোরানে আছে।
Extremism,"যত সমাজবিরোধী কাজকর্ম তার ৯০%একটি ধর্মের মানুষরাই করে।	"
Extremism,"হিন্দু যতো দিন খালি নিজের সারথের কথা ভাববে ততোদিন হিন্দু দের ওপর অতাচার হবে।শালা  একটি আতঙ্কবাদী  ধর্ম।	"
Extremism,"এই মাদারচেদ ধোন কাঁটা মোল্লার বাচ্চাদের গুষ্ঠি একদিন পুরো মায়ানমারের মতো সাফ হয়ে যাবে... জয় শ্রী রাম	"
Extremism,মালুর বাচ্চারা এগুলো মানে না এরা খালি বাচ্চা পয়দা করে
Extremism,"তোদের কোনো ধর্ম আছে আকাটা নোমো একজনে ধর্ম লিখে খেছে তা তোরা পালন কর। তোদের ধর্মে ভগবান হলো সাপ,বানর,হাতি,গরু, ধন, ছামা ইত্যাদি এখন বল তোদের ধর্ম কি আর মুসলমানের ধর্ম কি নিজে একটু ভাবতো।তাই না যেনে কথা বলবি না।"
Extremism,পূজার সময় ঢাল ঢোল তাবলা নৃত্য বন্ধ করা হোক।
Extremism,তোদের পুজা অফ কর শালা...
Extremism,পূজা লাথি দিয়া নদীতে ফালামো
Extremism,তোমাদের পুজা ঘরে বসে করো। মসজিদে মাইক চলবে
Extremism,"তোদের মিথ্যা ধর্ম নিয়ে যে বারাবাড়ি করছিস, তোরা যে মুর্তিকে পুজো করিস আবার সেই মুর্তিকে পানিতে ফেলচিস , এখনো সময় আছে নিজের বিবেক বুদ্ধি দিয়ে চিন্তা করো কোন ধর্ম বেসি ভালো, ইসলামই একমাত্র ইহকাল পরকালের শান্তির ঠিকানা"
